Date,Time,Open,High,Low,Close,Volume
2018-12-18,00:00:00,0.00018888,0.00018888,8.475e-05,9.296e-05,5895052
2018-12-19,00:00:00,9.296e-05,9.824e-05,9.301e-05,9.555e-05,9639232
2018-12-20,00:00:00,9.555e-05,0.00010282,9.354e-05,9.427e-05,12508993
2018-12-21,00:00:00,9.427e-05,9.582e-05,9.15e-05,9.24e-05,4933127
2018-12-22,00:00:00,9.24e-05,9.451e-05,9.098e-05,9.288e-05,7354174
2018-12-23,00:00:00,9.288e-05,9.32e-05,9.083e-05,9.09e-05,2356074
2018-12-24,00:00:00,9.09e-05,9.479e-05,9.052e-05,9.388e-05,5340300
2018-12-25,00:00:00,9.388e-05,0.00010943,9.135e-05,0.00010112,34132762
2018-12-26,00:00:00,0.00010112,0.00010349,9.559e-05,0.0001016,12836632
2018-12-27,00:00:00,0.0001016,0.0001028,9.5e-05,9.894e-05,10772571
2018-12-28,00:00:00,9.894e-05,9.9e-05,9.054e-05,9.27e-05,14952584
2018-12-29,00:00:00,9.27e-05,9.85e-05,9.215e-05,9.732e-05,31693244
2018-12-30,00:00:00,9.732e-05,9.93e-05,9.592e-05,9.716e-05,43849855
2018-12-31,00:00:00,9.716e-05,9.715e-05,9.601e-05,9.694e-05,19586317
2019-01-01,00:00:00,9.694e-05,9.792e-05,9.401e-05,9.462e-05,22327086
2019-01-02,00:00:00,9.462e-05,9.711e-05,9.409e-05,9.583e-05,14396066
2019-01-03,00:00:00,9.583e-05,9.817e-05,9.5e-05,9.665e-05,32423757
2019-01-04,00:00:00,9.665e-05,9.666e-05,9.42e-05,9.487e-05,34520576
2019-01-05,00:00:00,9.487e-05,9.58e-05,9.054e-05,9.416e-05,30084239
2019-01-06,00:00:00,9.416e-05,9.515e-05,9.308e-05,9.341e-05,23643767
2019-01-07,00:00:00,9.341e-05,9.46e-05,9.183e-05,9.229e-05,30825059
2019-01-08,00:00:00,9.229e-05,9.472e-05,9.158e-05,9.267e-05,34317431
2019-01-09,00:00:00,9.267e-05,9.362e-05,9.205e-05,9.352e-05,27386795
2019-01-10,00:00:00,9.352e-05,9.472e-05,9.267e-05,9.381e-05,35680214
2019-01-11,00:00:00,9.381e-05,9.661e-05,8.531e-05,9.068e-05,109607372
2019-01-12,00:00:00,9.068e-05,9.21e-05,9.028e-05,9.09e-05,33765814
2019-01-13,00:00:00,9.09e-05,9.179e-05,9.075e-05,9.109e-05,13498525
2019-01-14,00:00:00,9.109e-05,9.2e-05,8.927e-05,9.014e-05,19235076
2019-01-15,00:00:00,9.014e-05,9.245e-05,9.013e-05,9.166e-05,28156049
2019-01-16,00:00:00,9.166e-05,9.204e-05,9.061e-05,9.129e-05,18121501
2019-01-17,00:00:00,9.129e-05,9.243e-05,9.11e-05,9.176e-05,25084182
2019-01-18,00:00:00,9.176e-05,9.197e-05,8.617e-05,9.052e-05,35621403
2019-01-19,00:00:00,9.052e-05,9.053e-05,8.885e-05,8.95e-05,15204207
2019-01-20,00:00:00,8.95e-05,9.059e-05,8.95e-05,8.985e-05,18643776
2019-01-21,00:00:00,8.985e-05,9.05e-05,8.871e-05,9.009e-05,18899707
2019-01-22,00:00:00,9.009e-05,9.14e-05,8.994e-05,9.061e-05,17087235
2019-01-23,00:00:00,9.061e-05,9.079e-05,8.95e-05,9e-05,16836970
2019-01-24,00:00:00,9e-05,9.005e-05,8.899e-05,8.936e-05,15322746
2019-01-25,00:00:00,8.936e-05,8.951e-05,8.892e-05,8.909e-05,11945604
2019-01-26,00:00:00,8.909e-05,8.929e-05,8.831e-05,8.854e-05,12923427
2019-01-27,00:00:00,8.854e-05,8.879e-05,8.775e-05,8.798e-05,16037390
2019-01-28,00:00:00,8.798e-05,8.819e-05,8.63e-05,8.666e-05,27539712
2019-01-29,00:00:00,8.666e-05,8.681e-05,8.241e-05,8.49e-05,61593215
2019-01-30,00:00:00,8.49e-05,8.505e-05,8.326e-05,8.397e-05,22088730
2019-01-31,00:00:00,8.397e-05,9.3e-05,8.375e-05,9.227e-05,151123180
2019-02-01,00:00:00,9.227e-05,9.555e-05,8.891e-05,9.019e-05,180092498
2019-02-02,00:00:00,9.019e-05,9.053e-05,8.647e-05,8.835e-05,67773363
2019-02-03,00:00:00,8.835e-05,8.936e-05,8.817e-05,8.87e-05,20737445
2019-02-04,00:00:00,8.87e-05,8.917e-05,8.674e-05,8.752e-05,32134998
2019-02-05,00:00:00,8.752e-05,8.82e-05,8.55e-05,8.651e-05,27717677
2019-02-06,00:00:00,8.651e-05,8.75e-05,8.6e-05,8.677e-05,20976485
2019-02-07,00:00:00,8.677e-05,8.677e-05,8.515e-05,8.57e-05,29488401
2019-02-08,00:00:00,8.57e-05,8.665e-05,8.568e-05,8.626e-05,21504830
2019-02-09,00:00:00,8.626e-05,8.854e-05,8.575e-05,8.661e-05,67411278
2019-02-10,00:00:00,8.661e-05,8.721e-05,8.6e-05,8.662e-05,36468480
2019-02-11,00:00:00,8.662e-05,8.662e-05,8.296e-05,8.505e-05,56217395
2019-02-12,00:00:00,8.505e-05,8.505e-05,8.401e-05,8.407e-05,25425540
2019-02-13,00:00:00,8.407e-05,8.539e-05,8.333e-05,8.506e-05,29708211
2019-02-14,00:00:00,8.506e-05,8.68e-05,8.435e-05,8.501e-05,45836395
2019-02-15,00:00:00,8.501e-05,8.547e-05,8.448e-05,8.467e-05,21285467
2019-02-16,00:00:00,8.467e-05,8.495e-05,8.451e-05,8.489e-05,7419966
