Date,Time,Open,High,Low,Close,Volume
2018-05-04,08:00:00,0.5,1.5,0.5,0.92999,454626
2018-05-04,08:15:00,0.92999,0.95001,0.9079999999999999,0.91809,1840797
2018-05-04,08:30:00,0.91809,0.93505,0.9019,0.935,1412154
2018-05-04,08:45:00,0.9318,0.9359999999999999,0.9159999999999999,0.9229999999999999,1383279
2018-05-04,09:00:00,0.9229999999999999,0.9285,0.9111100000000001,0.9229999999999999,974622
2018-05-04,09:15:00,0.9229999999999999,0.9281,0.9107799999999999,0.9123600000000001,1126825
2018-05-04,09:30:00,0.9123600000000001,0.9183,0.9109999999999999,0.9157799999999999,294604
2018-05-04,09:45:00,0.9157799999999999,0.9158,0.9009999999999999,0.90199,930643
2018-05-04,10:00:00,0.90199,0.91027,0.8951,0.9050799999999999,488722
2018-05-04,10:15:00,0.9050799999999999,0.9102,0.90356,0.90705,265467
2018-05-04,10:30:00,0.90705,0.9089200000000001,0.90404,0.9046799999999999,208831
2018-05-04,10:45:00,0.9051,0.9066299999999999,0.90123,0.90128,213789
2018-05-04,11:00:00,0.90128,0.90289,0.8955,0.89649,279496
2018-05-04,11:15:00,0.89649,0.9009,0.88,0.89995,461807
2018-05-04,11:30:00,0.89995,0.91027,0.89995,0.91027,344526
2018-05-04,11:45:00,0.91027,0.9213,0.91027,0.91596,628403
2018-05-04,12:00:00,0.91596,0.9245,0.91179,0.91464,557772
2018-05-04,12:15:00,0.9142,0.9148,0.90801,0.91276,227199
2018-05-04,12:30:00,0.9127200000000001,0.91276,0.905,0.9069200000000001,220891
2018-05-04,12:45:00,0.9088,0.9088,0.9,0.9009799999999999,317937
2018-05-04,13:00:00,0.9010100000000001,0.90985,0.90002,0.904,256155
2018-05-04,13:15:00,0.9040299999999999,0.90799,0.9035,0.90799,252581
2018-05-04,13:30:00,0.90799,0.90799,0.9025,0.9025,179839
2018-05-04,13:45:00,0.9040299999999999,0.9040299999999999,0.89,0.89722,569513
